AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
34.36092,-0.07248687,1.441495,-0.2087594,0.2816569,-0.1792899,0.04566228,0.04566228,False,False,-3.4694,1.143902,2.204196,0.1381333,-0.6545581,-0.7432635,34.3558,-0.2490606,0.6034033,-0.2040863,0.01744163,0.4027649,-0.1199884,-0.1198917,-0.1198917,0.1318829,0.6287441,-0.08616173,0.03311874,0.2591708,-0.3194406,0.3929055,0.3929055,
34.39783,-0.07085388,1.439992,-0.2081783,0.2861608,-0.1747656,0.0472729,0.0472729,False,False,-3.413289,1.142678,2.22626,0.1915072,-0.6781844,-0.7094928,34.39206,-0.2487049,0.6035765,-0.2028846,0.03244052,0.4011994,-0.1167757,-0.1221181,-0.1221181,0.1329364,0.6294376,-0.08591211,0.03630559,0.2586672,-0.316386,0.3930176,0.3930176,
34.4268,-0.06725206,1.43709,-0.2058248,0.2905251,-0.1698667,0.04822836,0.04822836,False,False,-3.472023,1.141146,2.203366,0.1523065,-0.6569281,-0.7384043,34.4213,-0.2482846,0.603912,-0.2011735,0.04680417,0.3982912,-0.1131631,-0.1251668,-0.1251668,0.1331984,0.6302904,-0.0857476,0.03106588,0.2548233,-0.3165278,0.3959607,0.3959607,
34.45733,-0.06407803,1.434636,-0.2037708,0.2940656,-0.1649358,0.04917544,0.04917544,False,False,-3.475037,1.138822,2.201395,0.1644293,-0.6443973,-0.7467873,34.4525,-0.2478445,0.6041368,-0.1994267,0.05417931,0.3959284,-0.1091464,-0.1285506,-0.1285506,0.1332492,0.6315249,-0.08525181,0.03991186,0.2502576,-0.3163284,0.3978878,0.3978878,
34.49361,-0.05935284,1.431079,-0.2002336,0.2992873,-0.1600046,0.05101993,0.05101993,False,False,-3.436478,1.135114,2.213707,0.1876503,-0.6401152,-0.7449947,34.48747,-0.2474996,0.6047739,-0.1971549,0.06625752,0.3904807,-0.1050552,-0.1341196,-0.1341196,0.1329348,0.6332124,-0.08421814,0.05836405,0.2433805,-0.316583,0.4011476,0.4011476,
34.52744,-0.05492941,1.426716,-0.197635,0.307475,-0.1543906,0.05195181,0.05195181,False,False,-3.421242,1.131373,2.217338,0.1946644,-0.6377874,-0.7452049,34.52216,-0.2472548,0.6051993,-0.194875,0.06871869,0.3859404,-0.1013987,-0.139803,-0.139803,0.1322241,0.6354087,-0.08224738,0.08365004,0.2360003,-0.3145295,0.3988206,0.3988206,
34.55941,-0.05032988,1.422526,-0.1955472,0.3171872,-0.1485088,0.05229519,0.05229519,False,False,-3.423253,1.128978,2.216206,0.2069486,-0.6361107,-0.7433248,34.55327,-0.2468529,0.6052244,-0.1928548,0.06479091,0.3838597,-0.09769233,-0.1443278,-0.1443278,0.1318494,0.6371132,-0.07948577,0.0979057,0.2296407,-0.3096394,0.3978861,0.3978861,
34.59313,-0.04773162,1.419393,-0.1947701,0.32426,-0.1438054,0.05333466,0.05333466,False,False,-3.426061,1.125512,2.214148,0.2069449,-0.6311158,-0.747572,34.58772,-0.245033,0.6046385,-0.1937301,0.0564887,0.3831723,-0.09328225,-0.1463398,-0.1463398,0.1324986,0.6390537,-0.07616603,0.1082197,0.2263193,-0.3014438,0.3959277,0.3959277,
34.62512,-0.04465602,1.4159,-0.1925847,0.3289558,-0.1414657,0.05448443,0.05448443,False,False,-3.429287,1.122083,2.211759,0.1912964,-0.6177121,-0.76277,34.62004,-0.2448602,0.6042926,-0.1922344,0.05852018,0.3807679,-0.08824105,-0.1494373,-0.1494373,0.1329054,0.6407105,-0.07345378,0.1082534,0.2246628,-0.2916546,0.3925502,0.3925502,
34.66015,-0.04093482,1.412135,-0.1911803,0.3365191,-0.1380711,0.05480828,0.05480828,False,False,-3.432429,1.118706,2.210026,0.2584325,-0.5779777,-0.7740479,34.65482,-0.2523973,0.6036386,-0.1965692,0.04963056,0.3778707,-0.08397586,-0.1545969,-0.1545969,0.1336851,0.6421609,-0.07129848,0.09278672,0.221792,-0.2852328,0.3914955,0.3914955,
34.68791,-0.0389078,1.409573,-0.1899053,0.34025,-0.1361356,0.05434055,0.05434055,False,False,-3.434481,1.115865,2.20885,0.2411982,-0.5794296,-0.7785011,34.6827,-0.2505178,0.6036161,-0.1933625,0.05158031,0.3762793,-0.08181553,-0.1592788,-0.1592788,0.1342086,0.6432601,-0.06961858,0.07292481,0.2173698,-0.2828557,0.3930353,0.3930353,
34.72693,-0.03574473,1.405603,-0.1889034,0.3482655,-0.1323762,0.05264285,0.05264285,False,False,-3.441027,1.111806,2.205919,0.2524725,-0.5822873,-0.772778,34.72096,-0.2441791,0.6035515,-0.1865563,0.05834621,0.3746405,-0.07926378,-0.1630204,-0.1630204,0.1340029,0.6435124,-0.0693289,0.02895324,0.2144355,-0.2861062,0.394742,0.394742,
34.75676,-0.03399613,1.404251,-0.1879975,0.3498058,-0.1308394,0.0519974,0.0519974,False,False,-3.438733,1.108856,2.206766,0.1442313,-0.7232522,-0.6753321,34.75098,-0.2392175,0.604085,-0.1809907,0.06406944,0.3721485,-0.07662827,-0.1652254,-0.1652254,0.1336038,0.6433609,-0.06992257,0.007401012,0.2139401,-0.2887586,0.394535,0.394535,
34.79189,-0.03137258,1.40159,-0.1868488,0.3510448,-0.1278718,0.05217971,0.05217971,False,False,-3.440507,1.105991,2.20619,0.1490321,-0.7489628,-0.6456262,34.78606,-0.2383211,0.6042619,-0.179167,0.05650601,0.3698618,-0.07303468,-0.1688368,-0.1688368,0.1333878,0.6426431,-0.07103145,0.02384584,0.2159819,-0.2915343,0.3920473,0.3920473,
34.81968,-0.03010397,1.400548,-0.1866091,0.3520105,-0.1268034,0.0522178,0.0522178,False,False,-3.442095,1.103934,2.205312,0.1437296,-0.7589016,-0.6351376,34.81427,-0.2370242,0.6044118,-0.177116,0.04961914,0.3691451,-0.07189392,-0.170698,-0.170698,0.1334286,0.6419511,-0.07206643,0.03154498,0.2174318,-0.2940236,0.3912827,0.3912827,
34.85954,-0.02674483,1.399176,-0.1849835,0.351878,-0.1246178,0.05074278,0.05074278,False,False,-3.444431,1.101728,2.204468,0.1436097,-0.756793,-0.6376666,34.85389,-0.2365932,0.604347,-0.1758443,0.0376419,0.3684897,-0.07187475,-0.172008,-0.172008,0.1338947,0.6410904,-0.07294869,0.02683903,0.2180642,-0.2945008,0.3913544,0.3913544,
34.8933,-0.02609105,1.399135,-0.1852759,0.3522327,-0.1236736,0.04992168,0.04992168,False,False,-3.445508,1.100691,2.204352,0.1613092,-0.757859,-0.6321449,34.88813,-0.2371504,0.6042581,-0.1755486,0.0301553,0.3680694,-0.07158099,-0.1723248,-0.1723248,0.134621,0.6405894,-0.07316053,0.02844298,0.2208988,-0.2931618,0.3909789,0.3909789,
34.92538,-0.02478933,1.399274,-0.1841734,0.3475098,-0.1223356,0.04817168,0.04817168,False,False,-3.44628,1.100157,2.204597,0.1585874,-0.7617973,-0.6280811,34.91994,-0.2364901,0.6041318,-0.1742702,0.02631806,0.3679437,-0.07161263,-0.1734055,-0.1734055,0.1357821,0.6404883,-0.07319844,0.02977119,0.2226615,-0.2908172,0.3903615,0.3903615,
34.95438,-0.02444042,1.399354,-0.1835543,0.3448562,-0.1216644,0.0483125,0.0483125,False,False,-3.447003,1.10002,2.204637,0.1680283,-0.7660936,-0.620357,34.9488,-0.2361448,0.6039189,-0.1735661,0.0256544,0.3674947,-0.07139694,-0.174371,-0.174371,0.1366703,0.6403304,-0.07328653,0.02803107,0.2213679,-0.2888823,0.3911518,0.3911518,
34.9933,-0.02287923,1.397872,-0.1825351,0.3473833,-0.1192653,0.04867154,0.04867154,False,False,-3.447957,1.099222,2.203909,0.1714242,-0.7688088,-0.6160707,34.98709,-0.235733,0.6039822,-0.1729597,0.02279901,0.3666335,-0.07087809,-0.1761953,-0.1761953,0.1373485,0.6407382,-0.07315755,0.02071161,0.218985,-0.2869788,0.3916813,0.3916813,
