AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
205.2667,-0.01177952,1.537572,0.01043654,0.1879439,0.07893153,-0.01418407,-0.01418407,True,True,-3.517464,1.239002,2.024216,-0.3089998,-0.4048806,-0.8605661,205.2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.2899,-0.01237691,1.536234,0.01176587,0.1904844,0.07480372,-0.01332615,-0.01332615,True,True,-3.451446,1.247585,2.015776,-0.2713484,-0.4440665,-0.8539055,205.2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.3136,-0.01373259,1.535426,0.01295027,0.1919153,0.07283244,-0.01006832,-0.01006832,True,True,-3.452965,1.247434,2.01517,-0.269235,-0.4098834,-0.8714961,205.3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.3367,-0.01486341,1.535142,0.01412586,0.1942309,0.07376882,-0.006826357,-0.006826357,True,True,-3.452644,1.246468,2.013759,-0.2670027,-0.4217002,-0.8665306,205.3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.3606,-0.01642658,1.535598,0.0142833,0.1948875,0.07492769,-0.004897286,-0.004897286,True,True,-3.447521,1.246679,2.012907,-0.26011,-0.4040627,-0.8769582,205.3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.3836,-0.01730353,1.53588,0.01492665,0.19507,0.07172806,-0.005112844,-0.005112844,True,True,-3.446009,1.245602,2.011485,-0.26848,-0.407782,-0.8727129,205.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.4063,-0.01834961,1.535185,0.01597653,0.1913854,0.06853773,-0.005263132,-0.005263132,False,False,-3.51132,1.238247,2.013582,-0.3457104,-0.3691827,-0.862648,205.4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.4463,-0.0203726,1.532866,0.01857273,0.1852551,0.06159203,-0.006141835,-0.006141835,False,False,-3.444423,1.244109,2.009578,-0.1573679,-0.4781545,-0.864058,205.4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.4723,-0.0209878,1.531321,0.01889242,0.1796986,0.05662034,-0.01014033,-0.01014033,False,False,-3.443998,1.243417,2.008522,-0.1445666,-0.4930169,-0.8579144,205.4669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.497,-0.02144964,1.530222,0.0186378,0.1734062,0.04955469,-0.01576968,-0.01576968,False,False,-3.443999,1.242146,2.007087,-0.1490141,-0.4869862,-0.8605917,205.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
