AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
13.75723,-0.02141332,1.478849,-0.03258218,0.04029102,0.1065389,0.007676768,0.007676768,False,False,-3.475893,1.178146,2.057791,-0.1562035,-0.4532962,-0.877557,13.75096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.77946,-0.02131907,1.478866,-0.03273818,0.04006363,0.106482,0.007588219,0.007588219,False,False,-3.476111,1.178184,2.057973,-0.1404075,-0.4268471,-0.8933448,13.7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.80425,-0.02135422,1.478896,-0.03285846,0.03973525,0.1064749,0.00742944,0.00742944,False,False,-3.477285,1.178286,2.058289,-0.163699,-0.4242677,-0.890599,13.79856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.82705,-0.02127793,1.479004,-0.03282508,0.03945523,0.1064865,0.007258096,0.007258096,False,False,-3.482056,1.178737,2.058949,-0.2493443,-0.4007557,-0.881597,13.82092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.8489,-0.02125136,1.479079,-0.03295509,0.03893872,0.1065907,0.007178918,0.007178918,False,False,-3.486893,1.179155,2.059633,-0.3114636,-0.3523703,-0.8825027,13.84327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.87098,-0.0211923,1.479189,-0.03307554,0.03856073,0.1067571,0.007312642,0.007312642,False,False,-3.484503,1.17907,2.059434,-0.3112291,-0.3626585,-0.8784119,13.86527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.8943,-0.02132008,1.47923,-0.03313871,0.03815798,0.1071827,0.007313011,0.007313011,False,False,-3.4743,1.178669,2.058114,-0.2772354,-0.3523579,-0.8938408,13.88825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.91682,-0.02124447,1.479298,-0.03323586,0.03811917,0.1073634,0.007330264,0.007330264,False,False,-3.476381,1.178848,2.058481,-0.2762621,-0.3738178,-0.8853921,13.91182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.93769,-0.02122691,1.4794,-0.03324169,0.03780595,0.1076237,0.007290331,0.007290331,False,False,-3.47207,1.178782,2.057935,-0.2873976,-0.4324251,-0.854635,13.93277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.95859,-0.02115599,1.479408,-0.03327624,0.03776757,0.107751,0.007357097,0.007357097,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.97952,-0.02114479,1.479379,-0.03330979,0.03796473,0.1078757,0.007365475,0.007365475,True,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13.99947,-0.02114579,1.479353,-0.03332719,0.03824487,0.1080722,0.007225891,0.007225891,True,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.02245,-0.02099463,1.479312,-0.03326311,0.03834773,0.108194,0.007092267,0.007092267,True,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.04442,-0.02093939,1.479293,-0.03322054,0.03824565,0.108524,0.007064277,0.007064277,True,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.06534,-0.02090716,1.479246,-0.03324803,0.03814118,0.1088248,0.007048949,0.007048949,False,False,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.08936,-0.02091271,1.479215,-0.03315924,0.03826025,0.1090899,0.006944804,0.006944804,False,False,-3.438294,1.176911,2.053265,-0.2826594,-0.4985768,-0.8194474,14.08348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14.10916,-0.0209045,1.479179,-0.03308376,0.03862628,0.1093647,0.006952319,0.006952319,False,False,-3.438147,1.177132,2.053063,-0.3195437,-0.4300396,-0.8443528,14.10376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
