AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
14.7995,0.3391537,1.48584,0.06597121,0.03535322,-0.07259429,0.0485697,0.0485697,False,False,-3.857129,1.188801,1.950733,0.4629957,-0.5322434,-0.7087511,14.7919,0.3396832,1.055803,0.258276,0.3108765,-0.2362352,0.04547754,0.01217219,0.01217219,0.5601333,1.072883,0.1621928,0.239525,-0.1736393,0.3104736,-0.1048896,-0.1048896,
14.84135,0.3364618,1.484537,0.06516907,0.04186804,-0.09398214,0.04932816,0.04932816,False,False,-3.833763,1.185207,1.955002,0.4835668,-0.583293,-0.6526198,14.83528,0.3242025,1.056509,0.2585003,0.3423248,-0.2362306,0.01841846,0.005387714,0.005387714,0.5509323,1.07243,0.1692809,0.2492977,-0.1700504,0.2874663,-0.1094562,-0.1094562,
14.89789,0.3337307,1.482774,0.06397162,0.05009051,-0.1152142,0.05057037,0.05057037,False,False,-3.840127,1.184573,1.953314,0.4874147,-0.5602021,-0.6697464,14.87906,0.3080969,1.057262,0.2573222,0.3686327,-0.2361859,-0.008956168,-0.001297625,-0.001297625,0.5419349,1.073745,0.1756474,0.255772,-0.171592,0.2627874,-0.1173249,-0.1173249,
14.93131,0.3309157,1.480852,0.06265326,0.05830398,-0.1356575,0.05065738,0.05065738,False,False,-3.839407,1.183029,1.953295,0.4689929,-0.5826918,-0.6636912,14.92497,0.2910367,1.058588,0.2561338,0.3783123,-0.2370606,-0.03487581,-0.0106991,-0.0106991,0.5315965,1.076262,0.1817379,0.2692025,-0.1773542,0.2352328,-0.1240999,-0.1240999,
14.97402,0.328415,1.479098,0.06077088,0.0651208,-0.1549093,0.05094055,0.05094055,False,False,-3.834453,1.181091,1.955194,0.478269,-0.5521837,-0.6828768,14.96827,0.274493,1.058739,0.2532854,0.380889,-0.2382777,-0.05956381,-0.01986711,-0.01986711,0.5211529,1.080559,0.1874024,0.280969,-0.1833867,0.2067496,-0.1306871,-0.1306871,
15.01997,0.3260282,1.477414,0.05838693,0.07145522,-0.1723023,0.05188282,0.05188282,False,False,-3.831784,1.179262,1.95689,0.4427805,-0.5627297,-0.6980472,15.01325,0.2583829,1.058959,0.2502863,0.3752701,-0.2386269,-0.08432081,-0.02940248,-0.02940248,0.5105288,1.084041,0.1911588,0.2759227,-0.188793,0.1769553,-0.1389482,-0.1389482,
15.06505,0.3240268,1.476132,0.05539525,0.07722657,-0.1876473,0.05244655,0.05244655,False,False,-3.829536,1.177652,1.958997,0.472603,-0.5600292,-0.6804392,15.05828,0.2433209,1.058046,0.2458336,0.3600758,-0.2386451,-0.1086789,-0.03801898,-0.03801898,0.4992686,1.087258,0.1946673,0.2764294,-0.193835,0.1468649,-0.1442166,-0.1442166,
15.10885,0.3220308,1.475242,0.05203727,0.08043959,-0.2008986,0.05290655,0.05290655,False,True,-3.831538,1.176549,1.959879,0.549273,-0.5916442,-0.5900987,15.10275,0.228644,1.057493,0.2403784,0.349552,-0.2372411,-0.1342237,-0.04446109,-0.04446109,0.4871988,1.089901,0.1973653,0.2764594,-0.1965633,0.1152326,-0.1482357,-0.1482357,
15.1526,0.3203046,1.474726,0.0480312,0.08246952,-0.2138005,0.05427357,0.05427357,False,True,,,,,,,,0.215887,1.057327,0.2338644,0.3367371,-0.2360914,-0.1585244,-0.04809493,-0.04809493,0.4758186,1.091209,0.1988826,0.2679874,-0.1957653,0.08754271,-0.1499469,-0.1499469,
15.19947,0.3188454,1.474177,0.04376455,0.08336844,-0.2269036,0.05710199,0.05710199,False,False,-3.825453,1.174561,1.968087,0.5312392,-0.6202017,-0.5771585,15.19311,0.2042892,1.057202,0.2259572,0.3199257,-0.2351472,-0.1821862,-0.05172585,-0.05172585,0.4649547,1.090363,0.1997398,0.2485247,-0.1918295,0.06240528,-0.151285,-0.151285,
15.2403,0.3172213,1.473548,0.0394817,0.08525817,-0.239335,0.05910765,0.05910765,False,False,,,,,,,,0.1945636,1.057324,0.2169875,0.3076367,-0.2346583,-0.2033817,-0.05457895,-0.05457895,0.4546486,1.087853,0.2000573,0.2446298,-0.1822567,0.03951082,-0.1582262,-0.1582262,
15.28876,0.3161033,1.472129,0.03494877,0.08891423,-0.251896,0.0617227,0.0617227,False,True,-3.825619,1.173167,1.97421,0.5383384,-0.5837986,-0.6077375,15.28204,0.1872293,1.056839,0.2072823,0.2911501,-0.2342619,-0.2236349,-0.05723171,-0.05723171,0.4428955,1.083949,0.1993108,0.2634011,-0.1696681,0.01400355,-0.1599417,-0.1599417,
15.32982,0.3150522,1.470504,0.03037463,0.09426819,-0.2644892,0.06407432,0.06407432,False,True,-3.822498,1.171899,1.979442,0.5305523,-0.6081614,-0.5904531,15.32404,0.1816217,1.055406,0.1976635,0.2801994,-0.2319952,-0.2400614,-0.05783969,-0.05783969,0.4320169,1.078828,0.19739,0.277723,-0.1559227,-0.01051223,-0.1607234,-0.1607234,
15.37871,0.3144795,1.468586,0.02615006,0.0998125,-0.2764766,0.0652641,0.0652641,False,False,-3.81941,1.169977,1.985783,0.5061691,-0.607601,-0.6120391,15.37172,0.1761323,1.052777,0.1870403,0.2813863,-0.2258753,-0.2573528,-0.05631452,-0.05631452,0.4216086,1.074057,0.1944675,0.2719521,-0.1425256,-0.03262019,-0.16336,-0.16336,
15.42158,0.3139354,1.466722,0.02184624,0.1059031,-0.2877906,0.06546756,0.06546756,False,False,-3.823502,1.168546,1.986713,0.5121432,-0.6911858,-0.5098581,15.41521,0.1717358,1.048776,0.1761343,0.2840585,-0.2177515,-0.2729049,-0.05169429,-0.05169429,0.411068,1.069122,0.1898005,0.2685391,-0.1311997,-0.05463421,-0.1670466,-0.1670466,
15.46239,0.313939,1.46482,0.01780375,0.1133287,-0.2984226,0.06628826,0.06628826,False,False,-3.822288,1.166926,1.991193,0.5227439,-0.6749223,-0.5207649,15.45688,0.1689474,1.044886,0.1659958,0.2706136,-0.2112086,-0.2848812,-0.05587954,-0.05587954,0.4016346,1.065006,0.1840914,0.2631265,-0.1219489,-0.0743321,-0.1682109,-0.1682109,
15.51035,0.3141672,1.462905,0.01453295,0.1190612,-0.3073193,0.06652623,0.06652623,False,False,-3.81944,1.164584,1.997709,0.5251704,-0.662111,-0.5345791,15.50335,0.1653982,1.040951,0.1551925,0.2666353,-0.2045818,-0.2973983,-0.05827845,-0.05827845,0.3933181,1.060462,0.1783887,0.2454949,-0.111005,-0.09239981,-0.1710462,-0.1710462,
15.55136,0.3144529,1.46113,0.01161373,0.1237914,-0.3148161,0.0671211,0.0671211,False,False,-3.821748,1.163029,1.998905,0.5159103,-0.6815705,-0.5189117,15.54521,0.1609821,1.037232,0.1458516,0.2660438,-0.1952479,-0.3125686,-0.051176,-0.051176,0.3881186,1.05629,0.173981,0.2116768,-0.1016416,-0.1052403,-0.171657,-0.171657,
15.59965,0.3150258,1.459724,0.008886131,0.1274968,-0.3202779,0.06847327,0.06847327,False,False,-3.820811,1.161076,2.003542,0.5172444,-0.6967874,-0.4969045,15.59305,0.1567055,1.033666,0.1370684,0.2379304,-0.1874951,-0.3274832,-0.04666552,-0.04666552,0.3835038,1.052404,0.1686504,0.1716285,-0.09347805,-0.1158679,-0.1731848,-0.1731848,
15.64158,0.3161242,1.458214,0.006786333,0.1313801,-0.3225135,0.06841025,0.06841025,False,False,-3.822081,1.159553,2.005352,0.5019945,-0.6788426,-0.5358537,15.63544,0.1522215,1.032299,0.1303432,0.2010496,-0.183445,-0.3394843,-0.04320358,-0.04320358,0.3808362,1.049729,0.1646099,0.132938,-0.08932503,-0.1230283,-0.1706446,-0.1706446,
15.68519,0.317775,1.457356,0.005335357,0.1351733,-0.3220812,0.06862558,0.06862558,False,False,-3.823442,1.158115,2.007224,0.5048242,-0.691439,-0.5167682,15.67893,0.1481931,1.031894,0.125329,0.1549564,-0.1807439,-0.3490961,-0.0394374,-0.0394374,0.3801537,1.047418,0.1616095,0.09150004,-0.08559828,-0.1266109,-0.1675126,-0.1675126,
15.73187,0.3193586,1.457076,0.004507933,0.1378127,-0.3195341,0.06765321,0.06765321,False,False,-3.824705,1.1571,2.009074,0.4999375,-0.7002139,-0.509641,15.72534,0.1446395,1.032688,0.1227275,0.106398,-0.179148,-0.3553451,-0.03603742,-0.03603742,0.381345,1.045449,0.1601551,0.0650845,-0.08200336,-0.1251764,-0.1647184,-0.1647184,
15.77676,0.3213062,1.456888,0.003657661,0.1398603,-0.3135229,0.06646676,0.06646676,False,False,-3.826954,1.156623,2.009578,0.5115776,-0.6917912,-0.5096092,15.76958,0.1426553,1.034096,0.1217684,0.05774928,-0.179658,-0.3580138,-0.03495711,-0.03495711,0.3846956,1.044447,0.1595197,0.07511255,-0.08118318,-0.1203462,-0.1620176,-0.1620176,
15.81711,0.3241229,1.456233,0.004160091,0.1414611,-0.3043022,0.0649421,0.0649421,False,False,,,,,,,,0.143087,1.035483,0.124151,0.04860591,-0.1820658,-0.3546535,-0.03183392,-0.03183392,0.3890357,1.044689,0.1592336,0.1009301,-0.0847699,-0.1139831,-0.1581028,-0.1581028,
15.86402,0.3260639,1.456083,0.003981255,0.1447102,-0.2929167,0.06475168,0.06475168,False,False,,,,,,,,0.1449705,1.037209,0.1283617,0.09240715,-0.1853199,-0.3489347,-0.0304227,-0.0304227,0.3948681,1.044937,0.1601031,0.1305523,-0.08750986,-0.1039226,-0.1534239,-0.1534239,
15.91115,0.3280337,1.45644,0.003868451,0.1456924,-0.2814528,0.0659991,0.0659991,False,False,-3.834354,1.154901,2.010042,0.5128846,-0.7693814,-0.3807756,15.90402,0.1479452,1.039109,0.1333963,0.1286518,-0.1890884,-0.3427098,-0.02841119,-0.02841119,0.4022632,1.045768,0.1610799,0.1597577,-0.08924668,-0.08995348,-0.1501925,-0.1501925,
15.95413,0.3294687,1.457271,0.004405508,0.143458,-0.2700377,0.06830191,0.06830191,False,False,-3.835416,1.155004,2.010462,0.5151881,-0.7832443,-0.3479658,15.94719,0.1506801,1.041557,0.1390142,0.1451485,-0.1934856,-0.3369975,-0.02287508,-0.02287508,0.4094491,1.046821,0.1618325,0.1660379,-0.09240965,-0.07599179,-0.1480222,-0.1480222,
15.99891,0.3296985,1.45911,0.004682591,0.1393048,-0.2588806,0.0682583,0.0682583,False,False,-3.836977,1.156376,2.009722,0.4971511,-0.731199,-0.4670925,15.99186,0.1525398,1.044492,0.1440744,0.1444095,-0.1980384,-0.3354214,-0.01808372,-0.01808372,0.4168404,1.046989,0.163487,0.1543126,-0.09479167,-0.06384242,-0.1437172,-0.1437172,
16.04056,0.3294436,1.460593,0.00551144,0.1347282,-0.247787,0.06722658,0.06722658,False,False,,,,,,,,0.1554695,1.047186,0.1498759,0.1427021,-0.2023448,-0.3333507,-0.01107885,-0.01107885,0.4235215,1.046169,0.1651012,0.1395311,-0.09524144,-0.05052502,-0.1391022,-0.1391022,
