AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
28.91707,-0.0733926,1.506513,0.1850478,-0.00569718,0.0239606,0.1179744,0.1179744,False,False,-3.42802,1.207409,1.834743,0.03877204,-0.3187411,-0.9470451,28.91119,-0.1535807,1.672025,0.03601968,0.02109998,-0.6420763,0.6293237,0.06744269,0.06744269,0.1475571,0.6332288,0.2443894,0.01939183,0.4174539,-0.3220059,0.4109437,0.4109437,
28.95165,-0.07345352,1.506398,0.1851351,-0.004498115,0.0238189,0.1181609,0.1181609,False,False,-3.427495,1.207204,1.834593,0.06043418,-0.3254544,-0.9436074,28.94513,-0.1542771,1.671891,0.03672624,0.03073099,-0.6440209,0.6274242,0.06929991,0.06929991,0.1468562,0.6327613,0.2442038,0.01835177,0.4174199,-0.3225065,0.4106964,0.4106964,
28.98166,-0.07343712,1.505937,0.1851652,-0.002519259,0.02291281,0.1182544,0.1182544,False,False,-3.427335,1.206907,1.834555,0.03860991,-0.2973393,-0.9539729,28.97525,-0.1535988,1.671669,0.03799272,0.0421621,-0.6404121,0.6272195,0.07092724,0.07092724,0.1459172,0.6330654,0.2444925,0.02691941,0.4173175,-0.3225438,0.4103833,0.4103833,
29.00848,-0.07326765,1.505472,0.1853163,-6.201533E-05,0.02206462,0.1152247,0.1152247,False,False,-3.42749,1.20663,1.834475,0.04584242,-0.2863204,-0.9570241,29.00249,-0.1544607,1.672067,0.03943694,0.04404669,-0.6311907,0.6325874,0.08089679,0.08089679,0.1449193,0.6332457,0.2450955,0.03647612,0.4168168,-0.3231409,0.4102426,0.4102426,
29.03826,-0.07276221,1.504803,0.1854977,0.003446418,0.02064567,0.1109997,0.1109997,False,False,-3.429976,1.2067,1.834325,0.05729054,-0.3045003,-0.9507707,29.03283,-0.1554714,1.670161,0.03893876,0.05184154,-0.6394319,0.6269076,0.07767423,0.07767423,0.1435786,0.6331016,0.2452427,0.04488187,0.4151425,-0.3245134,0.4097717,0.4097717,
29.07028,-0.07278592,1.504191,0.1856585,0.006679319,0.01868797,0.1075743,0.1075743,False,False,-3.421273,1.204214,1.834011,0.06016331,-0.2798073,-0.9581585,29.06456,-0.1570061,1.668682,0.03841245,0.07089449,-0.6424521,0.6242238,0.07734063,0.07734063,0.1420209,0.6338345,0.2463369,0.05640247,0.4136892,-0.3254033,0.409643,0.409643,
29.10141,-0.07311175,1.503097,0.1858131,0.01315128,0.01294366,0.1021445,0.1021445,False,False,-3.418196,1.202785,1.833894,0.06419536,-0.2673164,-0.9614579,29.09555,-0.1600134,1.667297,0.03749251,0.09717705,-0.6421896,0.6244205,0.08511844,0.08511844,0.1404454,0.634239,0.2473,0.06048045,0.4118511,-0.326539,0.4094462,0.4094462,
29.13103,-0.07387318,1.501346,0.1861935,0.02208246,0.001717704,0.09428228,0.09428228,False,False,-3.424846,1.202759,1.833666,0.04230107,-0.2680179,-0.9624743,29.12575,-0.1651287,1.665601,0.03645766,0.1496674,-0.6482549,0.618304,0.09217313,0.09217313,0.1388898,0.6343461,0.2481862,0.06030521,0.4102151,-0.3275872,0.4087521,0.4087521,
29.15891,-0.0754879,1.498002,0.1865368,0.04025029,-0.01964554,0.0831563,0.0831563,False,False,-3.444184,1.203843,1.833189,0.1381901,-0.4757712,-0.8686367,29.15314,-0.1713705,1.663458,0.03571665,0.1966263,-0.6531904,0.6092228,0.103027,0.103027,0.1373887,0.6344099,0.2493533,0.06171324,0.4080664,-0.3287784,0.4085236,0.4085236,
29.19801,-0.07815845,1.493064,0.1870865,0.06754756,-0.05140285,0.07134488,0.07134488,False,False,-3.449408,1.200378,1.83227,0.210782,-0.6401738,-0.7387333,29.19174,-0.1788505,1.659623,0.03518724,0.231099,-0.659952,0.596927,0.1133305,0.1133305,0.1357058,0.6346315,0.250994,0.06558402,0.4056071,-0.3295334,0.40838,0.40838,
29.24454,-0.08185645,1.486549,0.1873072,0.101585,-0.09027825,0.06118565,0.06118565,False,False,-3.438753,1.193626,1.83106,0.2375308,-0.6862267,-0.6874949,29.23618,-0.1892111,1.652928,0.03531873,0.2709289,-0.669448,0.5764507,0.1248127,0.1248127,0.1343081,0.6355525,0.2531706,0.06250483,0.4017653,-0.3310925,0.4086109,0.4086109,
29.28914,-0.08629683,1.480353,0.187303,0.1300366,-0.1252437,0.0472475,0.0472475,False,False,-3.436731,1.187673,1.829035,0.2159923,-0.6606559,-0.7189308,29.28287,-0.2008904,1.644522,0.0356679,0.3062475,-0.6834447,0.5487124,0.1368176,0.1368176,0.1327531,0.6362598,0.2551914,0.05794898,0.3979392,-0.3329606,0.4095781,0.4095781,
29.33194,-0.09013527,1.474883,0.1870117,0.1496067,-0.15393,0.04575521,0.04575521,False,False,-3.419762,1.181202,1.830998,0.2534173,-0.6664699,-0.7011266,29.32609,-0.2105551,1.634719,0.03840733,0.3061789,-0.6916711,0.5225684,0.1421387,0.1421387,0.1319286,0.6369243,0.2570626,0.04697907,0.3933385,-0.3354335,0.4114714,0.4114714,
29.37822,-0.09374809,1.471591,0.1870905,0.165162,-0.1759702,0.03760534,0.03760534,False,False,-3.414597,1.175905,1.831099,0.2488934,-0.6751873,-0.6943823,29.37193,-0.2232726,1.627282,0.04346657,0.3479444,-0.699627,0.4899074,0.1589578,0.1589578,0.1319491,0.6371219,0.2578448,0.02035899,0.3897585,-0.3394102,0.4148245,0.4148245,
29.42339,-0.09719393,1.469041,0.1866609,0.1707139,-0.1883621,0.0344552,0.0344552,False,False,-3.423885,1.17239,1.825977,0.2385998,-0.6680384,-0.704821,29.41675,-0.2379895,1.619588,0.04831815,0.374457,-0.7112052,0.4491088,0.1759213,0.1759213,0.1323189,0.6370257,0.2574704,0.01001374,0.3883071,-0.3443226,0.4183675,0.4183675,
29.81852,-0.09953164,1.467013,0.1860979,0.1764426,-0.2008829,0.03737723,0.03737723,False,False,-3.408302,1.160107,1.828692,0.263537,-0.7185115,-0.6436272,29.79458,-0.2533119,1.612025,0.05485427,0.417724,-0.708392,0.4177618,0.2043991,0.2043991,0.1333495,0.6367934,0.2561371,0.03372889,0.3879717,-0.3499418,0.422465,0.422465,
29.8713,-0.1008904,1.465611,0.1852188,0.1836765,-0.2062988,0.03986955,0.03986955,False,False,-3.406441,1.158016,1.829144,0.2434738,-0.7257806,-0.6433739,29.86429,-0.3178719,1.443723,0.1739203,0.774886,-0.5926589,0.07949594,0.2270372,0.2270372,0.1396149,0.6434459,0.2602394,0.02282349,0.3782987,-0.3587683,0.4405427,0.4405427,
29.90785,-0.1079927,1.456534,0.1828168,0.2161448,-0.2000044,0.044269,0.044269,False,False,-3.404853,1.155801,1.82944,0.2189114,-0.745398,-0.6296437,29.90179,-0.3240607,1.414851,0.2025855,0.8551988,-0.5505106,0.01414831,0.173927,0.173927,0.1380615,0.6438543,0.2593764,0.0298938,0.3776236,-0.3587601,0.439906,0.439906,
29.93883,-0.1089713,1.454407,0.1823374,0.2227741,-0.2006571,0.0441896,0.0441896,False,False,-3.40419,1.154487,1.829573,0.2149655,-0.744161,-0.632452,29.9331,-0.3290963,1.390963,0.2253331,0.919367,-0.5009525,-0.03119989,0.1472846,0.1472846,0.1371015,0.6441696,0.2582786,0.03975545,0.3767749,-0.35893,0.4395931,0.4395931,
29.9787,-0.1101363,1.451591,0.1820658,0.23023,-0.1995418,0.04389967,0.04389967,False,False,-3.402961,1.152586,1.829916,0.2394129,-0.7511245,-0.6152009,29.97283,-0.3332075,1.36515,0.2465014,0.9246742,-0.449042,-0.06989568,0.1186729,0.1186729,0.1357059,0.6442432,0.2568514,0.05030173,0.3766922,-0.35947,0.4387895,0.4387895,
30.0236,-0.1113677,1.448333,0.1815498,0.2414866,-0.1979704,0.04321572,0.04321572,False,False,-3.404105,1.149987,1.828743,0.2179723,-0.7263381,-0.6518327,30.0174,-0.3365258,1.333389,0.2707576,0.8749083,-0.3943355,-0.1115593,0.07659968,0.07659968,0.1344661,0.6440592,0.2543842,0.0619388,0.3756173,-0.3615562,0.438801,0.438801,
30.07704,-0.112037,1.444332,0.1813135,0.252332,-0.194893,0.04292999,0.04292999,False,False,-3.398457,1.146964,1.830831,0.2393047,-0.7459388,-0.621528,30.07043,-0.3346934,1.295825,0.2964889,0.8100265,-0.3357931,-0.1435152,0.01229582,0.01229582,0.1323081,0.6443656,0.2505026,0.07790205,0.3745875,-0.3658991,0.4392609,0.4392609,
30.10988,-0.1117996,1.443158,0.181293,0.2551634,-0.1921159,0.04120351,0.04120351,False,False,,,,,,,,-0.3332382,1.274611,0.309229,0.7635641,-0.3045536,-0.1596415,-0.03025744,-0.03025744,0.1314353,0.6442086,0.2478164,0.08154659,0.3738495,-0.3697281,0.4395598,0.4395598,
30.14773,-0.1120853,1.443975,0.1820125,0.250602,-0.1910692,0.03979035,0.03979035,False,False,,,,,,,,-0.3316641,1.254682,0.3197672,0.6862051,-0.2798743,-0.1586684,-0.03137397,-0.03137397,0.1306807,0.6441975,0.2455235,0.07368992,0.3739564,-0.3726347,0.4390823,0.4390823,
30.18046,-0.1124451,1.445758,0.1825026,0.243245,-0.1914683,0.03883733,0.03883733,False,False,,,,,,,,-0.3305916,1.232898,0.3299372,0.6564008,-0.2587691,-0.1476569,0.02481032,0.02481032,0.1303248,0.6440424,0.2437901,0.05405747,0.3754813,-0.3721766,0.4376262,0.4376262,
30.21353,-0.1117182,1.446904,0.1829158,0.2393461,-0.1913582,0.03800129,0.03800129,False,False,,,,,,,,-0.3270204,1.212196,0.338484,0.68835,-0.2310022,-0.1460805,0.02448233,0.02448233,0.1307232,0.6441018,0.2428569,0.03885118,0.3762811,-0.3705809,0.4365427,0.4365427,
30.25247,-0.1109312,1.448103,0.1836152,0.2339823,-0.1919842,0.03754638,0.03754638,False,False,-3.426741,1.142636,1.816971,0.2668756,-0.6984599,-0.6640118,30.24611,-0.3224827,1.188565,0.3469471,0.7198393,-0.1950421,-0.1460313,0.01892405,0.01892405,0.1315902,0.6437998,0.2423794,0.03201477,0.3773737,-0.3669304,0.4358202,0.4358202,
30.31639,-0.109482,1.449161,0.1855468,0.2261909,-0.1910676,0.03554503,0.03554503,False,False,-3.405666,1.145125,1.825959,0.2727402,-0.6848195,-0.6757266,30.30896,-0.3106577,1.151362,0.3577861,0.602105,-0.1572929,-0.1262195,0.005641709,0.005641709,0.1341745,0.6438088,0.2414472,0.04377487,0.3825012,-0.3546189,0.4332203,0.4332203,
30.35328,-0.1094345,1.449656,0.1862294,0.2240486,-0.1873007,0.0319161,0.0319161,False,False,-3.401527,1.146164,1.827412,0.2924835,-0.7022267,-0.6490797,30.34729,-0.3033314,1.136844,0.3625017,0.4690959,-0.1456417,-0.1164878,-0.006283954,-0.006283954,0.135156,0.6442776,0.2397664,0.04830331,0.3845452,-0.3510431,0.4318922,0.4318922,
30.40891,-0.108919,1.44974,0.1862284,0.2249412,-0.181076,0.02977293,0.02977293,False,False,-3.402188,1.146478,1.826556,0.3013356,-0.6880954,-0.6600825,30.40237,-0.2921853,1.123587,0.3707073,0.2925586,-0.1306137,-0.1058347,-0.0255955,-0.0255955,0.1342,0.6451914,0.2363211,0.06381831,0.3854542,-0.3517745,0.4275748,0.4275748,
30.44001,-0.1087857,1.449947,0.1855308,0.2268188,-0.1804387,0.03191936,0.03191936,False,False,-3.403517,1.146716,1.825937,0.3003048,-0.695348,-0.652905,30.43401,-0.2883962,1.121994,0.375102,0.2059279,-0.1329942,-0.1092972,-0.01864721,-0.01864721,0.1339561,0.6451375,0.2337081,0.07555898,0.38437,-0.3555384,0.4271313,0.4271313,
30.47559,-0.1091076,1.450397,0.184637,0.2273236,-0.1814551,0.03360691,0.03360691,False,False,-3.40942,1.146655,1.823681,0.3757751,-0.6640759,-0.6463578,30.47021,-0.2844265,1.120776,0.3802849,0.1883941,-0.1352821,-0.1127352,-0.002031655,-0.002031655,0.1343757,0.6447669,0.2312447,0.07625392,0.3847195,-0.3576411,0.4266551,0.4266551,
30.50654,-0.1094812,1.451036,0.1836884,0.2261456,-0.1845664,0.03482901,0.03482901,False,False,-3.424433,1.146142,1.817767,0.4547602,-0.6468648,-0.6121579,30.50095,-0.2809579,1.11799,0.3858677,0.2156959,-0.1270159,-0.1121221,0.01550245,0.01550245,0.1358907,0.643988,0.2290176,0.08090217,0.3877855,-0.3545621,0.4264241,0.4264241,
30.54047,-0.109451,1.451263,0.183135,0.2237884,-0.1874389,0.03434308,0.03434308,False,False,-3.417954,1.146827,1.820911,0.4419901,-0.6411238,-0.6273543,30.53511,-0.2745787,1.113506,0.3932908,0.2742887,-0.1076223,-0.1069811,0.008617853,0.008617853,0.1378734,0.6429961,0.2271961,0.08516249,0.3926363,-0.348295,0.4253922,0.4253922,
30.57646,-0.1093362,1.451573,0.1825106,0.2221384,-0.1894399,0.03357425,0.03357425,False,False,-3.403191,1.148174,1.827802,0.4613744,-0.6500493,-0.6037824,30.57023,-0.2695253,1.110568,0.4004791,0.2618226,-0.09290906,-0.1044035,0.007972976,0.007972976,0.1398796,0.6422868,0.2253067,0.08656513,0.3974862,-0.3423833,0.4243861,0.4243861,
30.60538,-0.1094834,1.452208,0.1814753,0.2199165,-0.1911728,0.03389722,0.03389722,False,False,-3.399328,1.148711,1.829966,0.4458155,-0.6487738,-0.6166932,30.59984,-0.2656816,1.111951,0.4065052,0.2187887,-0.09192429,-0.09614918,0.0396473,0.0396473,0.1408716,0.641632,0.2228796,0.08308122,0.4005916,-0.3404895,0.4234247,0.4234247,
30.63999,-0.1097151,1.453181,0.1803442,0.2167526,-0.1928208,0.03552236,0.03552236,False,False,-3.392948,1.149619,1.833569,0.4417721,-0.6467341,-0.62172,30.63491,-0.263021,1.117418,0.4114544,0.2195456,-0.1030072,-0.07797752,0.1137573,0.1137573,0.1408718,0.6412294,0.2203071,0.07943331,0.4009059,-0.3430888,0.4222024,0.4222024,
30.67207,-0.1101351,1.454884,0.1793714,0.2108417,-0.1941005,0.03728109,0.03728109,False,False,-3.39319,1.150396,1.834317,0.4373262,-0.6570507,-0.6140039,30.66665,-0.2603495,1.122207,0.4158254,0.224181,-0.1021343,-0.05735785,0.2008323,0.2008323,0.14034,0.6411697,0.2176392,0.08091395,0.4001517,-0.3475831,0.4205024,0.4205024,
30.7051,-0.1105882,1.456859,0.1784203,0.2036696,-0.1949471,0.03844525,0.03844525,False,False,-3.395049,1.151536,1.834485,0.4151621,-0.6248524,-0.6612004,30.69969,-0.2590765,1.127073,0.4204433,0.2249087,-0.09349558,-0.03092815,0.2969365,0.2969365,0.1405267,0.6409648,0.2151667,0.0738473,0.4005035,-0.3498802,0.4190775,0.4190775,
30.74533,-0.1108444,1.459093,0.1775036,0.1962659,-0.1952381,0.03934764,0.03934764,False,False,-3.372506,1.154402,1.845695,0.459077,-0.6395332,-0.616628,30.73837,-0.2542385,1.13271,0.4244645,0.2516114,-0.08673687,-0.001695855,0.3498712,0.3498712,0.1416183,0.6405478,0.2135838,0.06236081,0.4029076,-0.3483546,0.4180536,0.4180536,
30.77692,-0.1114113,1.461429,0.17665,0.1880723,-0.1956902,0.03944963,0.03944963,False,False,-3.376111,1.155895,1.844965,0.4394743,-0.6265665,-0.6436263,30.77094,-0.2464696,1.139744,0.4270821,0.3000915,-0.08231975,0.03704749,0.3840639,0.3840639,0.1429579,0.6400156,0.2123443,0.05813617,0.4064416,-0.3438421,0.4172905,0.4172905,
30.81103,-0.1117927,1.463391,0.1757498,0.1806538,-0.1968629,0.03925917,0.03925917,False,False,-3.390149,1.157091,1.839543,0.4017916,-0.6258297,-0.6684946,30.80453,-0.2380354,1.144467,0.4293373,0.3071792,-0.07218,0.07174869,0.4261537,0.4261537,0.1445352,0.6392436,0.211525,0.0574372,0.408721,-0.3401514,0.4177004,0.4177004,
30.84692,-0.1119436,1.46501,0.1748659,0.1751688,-0.1979384,0.03912903,0.03912903,False,False,-3.379985,1.159545,1.845242,0.4534161,-0.6078655,-0.6518311,30.84108,-0.2298553,1.148924,0.4301788,0.298168,-0.06102356,0.103599,0.4546449,0.4546449,0.1456677,0.6387559,0.2111851,0.04460454,0.4106959,-0.3380282,0.4179658,0.4179658,
30.87778,-0.112129,1.466496,0.1742636,0.1698804,-0.1993315,0.03908883,0.03908883,False,False,-3.37924,1.161155,1.846444,0.5030116,-0.5975356,-0.6244367,30.87136,-0.2209846,1.151372,0.4310828,0.2787915,-0.05105021,0.1301681,0.4776739,0.4776739,0.1460164,0.6384164,0.2106853,0.02646557,0.4123232,-0.3375905,0.4171046,0.4171046,
30.91277,-0.1120749,1.467017,0.1740308,0.1674027,-0.1994455,0.03898261,0.03898261,False,False,-3.380144,1.162557,1.846794,0.472944,-0.5743401,-0.6681589,30.9066,-0.2136676,1.154149,0.4307519,0.2696051,-0.05133851,0.1522852,0.4812127,0.4812127,0.1456131,0.638344,0.2102777,0.01220225,0.4128213,-0.3377383,0.4157225,0.4157225,
30.94457,-0.1117655,1.467767,0.1738119,0.164628,-0.1990401,0.03894041,0.03894041,False,False,-3.380478,1.163809,1.847247,0.4640532,-0.5835816,-0.666396,30.9385,-0.2059664,1.155986,0.4304284,0.2455783,-0.0478718,0.1720676,0.4783312,0.4783312,0.1453325,0.638689,0.210749,0.01043969,0.4120246,-0.3375885,0.4145828,0.4145828,
30.9876,-0.1114897,1.468182,0.1737004,0.1632512,-0.197276,0.03993475,0.03993475,False,False,-3.382797,1.164692,1.846639,0.4150498,-0.5821382,-0.6991544,30.98151,-0.1966155,1.157439,0.4307122,0.2122028,-0.03684562,0.1949371,0.494346,0.494346,0.1451585,0.6391815,0.2123436,0.03057301,0.4107601,-0.3343053,0.4137381,0.4137381,
31.03033,-0.111337,1.468157,0.173708,0.1644201,-0.1949375,0.03986566,0.03986566,False,False,-3.39512,1.165053,1.841179,0.3857763,-0.5874612,-0.7113688,31.02444,-0.1899018,1.159776,0.4303092,0.1941366,-0.03513346,0.2155046,0.4962021,0.4962021,0.1447109,0.6395031,0.2140772,0.03605823,0.4097381,-0.3311757,0.4130725,0.4130725,
31.07841,-0.1111882,1.468205,0.1741427,0.1643023,-0.1927412,0.0383721,0.0383721,False,False,-3.395024,1.165774,1.841504,0.35724,-0.5792968,-0.7326543,31.0715,-0.1835377,1.162617,0.4295592,0.1892044,-0.03230876,0.2381899,0.4899417,0.4899417,0.1439244,0.6397282,0.2152138,0.02933421,0.4081886,-0.3310824,0.4134147,0.4134147,
31.11912,-0.1114012,1.468721,0.1743277,0.1631816,-0.1909901,0.03715817,0.03715817,False,False,-3.407185,1.165987,1.835846,0.3101771,-0.5817419,-0.7518923,31.11296,-0.1760838,1.166293,0.4269559,0.2067752,-0.02541497,0.2692906,0.4892644,0.4892644,0.1430544,0.6397314,0.2158951,0.02398786,0.408165,-0.3317537,0.4128696,0.4128696,
