AppTime,HMDPos_x,HMDPos_y,HMDPos_z,HMDRot_x,HMDRot_y,HMDRot_z,HMDRot_w,EyeBlink_left,EyeBlink_right,EyePos_org_x,EyePos_org_y,EyePos_org_z,EyePos_dir_x,EyePos_dir_y,EyePos_dir_z,Eye_time_stamp,LeftPos_x,LeftPos_y,LeftPos_z,LeftVelocity,LeftRot_x,LeftRot_y,LeftRot_z,LeftRot_w,RightPos_x,RightPos_y,RightPos_z,RightVelocity,RightRot_x,RightRot_y,RightRot_z,RightRot_w
26.73517,0.002572842,1.44973,0.00840694,0.3723299,0.0229353,-0.01994184,-0.01994184,False,False,-3.497655,1.163555,2.01055,-0.1624742,-0.8702807,-0.464971,26.72942,-0.1472709,0.8256543,0.1987741,1.014886,0.03451893,0.1215972,-0.03142357,-0.03142357,0.1471887,0.8412833,0.1883771,0.9677708,-0.05171331,-0.01854465,0.06266417,0.06266417,
26.76016,0.002624433,1.446729,0.009213156,0.3791049,0.02283402,-0.02002945,-0.02002945,False,False,-3.497725,1.158771,2.008725,-0.1665943,-0.8789226,-0.4469027,26.75441,-0.1396822,0.8476095,0.2130053,0.992806,0.001777371,0.1233862,-0.02590193,-0.02590193,0.1460744,0.8636833,0.2010934,0.9328861,-0.08705094,-0.004146799,0.0501241,0.0501241,
26.78487,0.002720367,1.44434,0.009956339,0.3852522,0.02264241,-0.01982021,-0.01982021,False,False,-3.500101,1.154318,2.007107,-0.1587673,-0.8760656,-0.4552667,26.77984,-0.1324432,0.8669518,0.2250428,0.951665,-0.02722031,0.1253219,-0.01888424,-0.01888424,0.1443744,0.8832425,0.2113042,0.879234,-0.1152794,0.006161831,0.03620656,0.03620656,
26.82219,0.003077105,1.441037,0.01116234,0.3935839,0.02134532,-0.01830907,-0.01830907,False,False,-3.498441,1.149278,2.004959,-0.1469592,-0.8684852,-0.473397,26.81576,-0.1232588,0.890365,0.2384574,0.8420091,-0.05737798,0.1283793,-0.006774628,-0.006774628,0.1415874,0.9069031,0.2227545,0.7727661,-0.1451526,0.01600425,0.01741247,0.01741247,
26.85092,0.00344627,1.439888,0.01160827,0.3965035,0.02108226,-0.0177471,-0.0177471,False,False,-3.498275,1.146231,2.003585,-0.1538088,-0.8528798,-0.4989177,26.8447,-0.1166174,0.9048021,0.2463343,0.7395042,-0.07358947,0.1319924,-0.002519503,-0.002519503,0.139185,0.9225595,0.2294374,0.7050641,-0.1660962,0.01944944,0.007948643,0.007948643,
26.87568,0.003732845,1.439061,0.01168605,0.3988936,0.02118552,-0.01737977,-0.01737977,False,False,,,,,,,,-0.1092128,0.9184937,0.2541268,0.6405448,-0.08941223,0.1357457,0.0009841623,0.0009841623,0.1359839,0.9384295,0.2356271,0.6333942,-0.1870852,0.02178399,-0.002939842,-0.002939842,
26.90882,0.004602555,1.438139,0.01254885,0.4011953,0.0213934,-0.01650035,-0.01650035,True,False,,,,,,,,-0.10259,0.9315146,0.2605488,0.5295343,-0.1027296,0.1391086,0.009777063,0.009777063,0.1332293,0.9541264,0.240363,0.532998,-0.2059107,0.024288,-0.01569826,-0.01569826,
26.93464,0.00524541,1.437753,0.01308807,0.4011528,0.02147592,-0.01660362,-0.01660362,True,False,,,,,,,,-0.09859359,0.9389437,0.2638214,0.4369523,-0.1089873,0.1407156,0.0174394,0.0174394,0.1315088,0.963649,0.2430929,0.4603899,-0.217435,0.024673,-0.02405467,-0.02405467,
26.95962,0.005966038,1.437511,0.0136721,0.400712,0.02167574,-0.01667267,-0.01667267,True,False,,,,,,,,-0.09457695,0.9450849,0.2666203,0.3656632,-0.1143753,0.1426655,0.02195773,0.02195773,0.1296291,0.9714165,0.2457315,0.3826888,-0.2254569,0.02378555,-0.02938347,-0.02938347,
26.98475,0.00679158,1.437369,0.01407364,0.4003561,0.02266713,-0.01731096,-0.01731096,False,False,,,,,,,,-0.09082985,0.9497028,0.268497,0.3038706,-0.1180497,0.145934,0.02467663,0.02467663,0.128199,0.9779081,0.2479949,0.3217883,-0.2323714,0.02262125,-0.03402347,-0.03402347,
