AppTime,Actor,Event_Category,Event_Type,Object,Attributes
153.8773,USER,ACTION,REMOVE,Cheese,item_code:Cheese1
155.459,USER,EYE-TRACKING,OFF,result_message,1.256
156.8734,SYSTEM,SCREEN,CHANGE,ChangeScreen2toScreen1After2s(),Screen2 to Screen1
156.8823,USER,EYE-TRACKING,OFF,L2,0.062
157.2106,USER,EYE-TRACKING,OFF,L5,0.245
157.334,USER,EYE-TRACKING,OFF,L4,0.111
157.5247,USER,EYE-TRACKING,OFF,L2,0.179
157.5805,USER,EYE-TRACKING,OFF,L1,0.044
158.8247,USER,EYE-TRACKING,OFF,total_TA,1.222
158.8917,USER,EYE-TRACKING,OFF,btn_pay,0.055
160.3023,USER,EYE-TRACKING,OFF,total_TA,1.399
160.4239,USER,EYE-TRACKING,OFF,total_TA,0.100
160.7132,USER,EYE-TRACKING,OFF,total_TA,0.255
160.9128,USER,EYE-TRACKING,OFF,total_TA,0.177
161.0695,USER,EYE-TRACKING,OFF,total_TA,0.134
161.1013,USER,EYE-TRACKING,OFF,L4,0.010
161.3981,USER,EYE-TRACKING,OFF,L1,0.284
161.6759,USER,EYE-TRACKING,OFF,L2,0.266
161.7328,USER,EYE-TRACKING,OFF,L3,0.045
162.0011,USER,EYE-TRACKING,OFF,L4,0.258
162.0344,USER,EYE-TRACKING,OFF,L5,0.021
162.1349,USER,EYE-TRACKING,OFF,L6,0.089
162.3011,USER,EYE-TRACKING,OFF,L1,0.079
162.4341,USER,EYE-TRACKING,OFF,L1,0.110
162.5009,USER,EYE-TRACKING,OFF,L1,0.044
162.5789,USER,EYE-TRACKING,OFF,L1,0.056
162.9297,USER,EYE-TRACKING,OFF,L2,0.763
163.4344,USER,EYE-TRACKING,OFF,L4,0.493
163.7007,USER,EYE-TRACKING,OFF,L3,1.543
163.7548,USER,EYE-TRACKING,OFF,total_TA,0.032
164.0331,USER,EYE-TRACKING,OFF,total_TA,0.257
164.7983,USER,EYE-TRACKING,OFF,L5,2.650
164.9224,USER,EYE-TRACKING,OFF,L5,0.023
165.0328,USER,EYE-TRACKING,OFF,L3,0.034
165.2335,USER,EYE-TRACKING,OFF,L4,0.266
165.4339,USER,EYE-TRACKING,OFF,L3,0.186
165.5773,USER,EYE-TRACKING,OFF,L5,0.133
165.6659,USER,EYE-TRACKING,OFF,total_TA,0.078
165.7882,USER,EYE-TRACKING,OFF,btn_pay,0.110
167.7158,USER,EYE-TRACKING,OFF,L6,4.004
167.7327,SYSTEM,SYSTEM_MESSAGE,ADD,Cheese,msg:Cheese is added.
167.7333,USER,ACTION,ADD,Cheese,item_code:Cheese1
167.883,USER,EYE-TRACKING,OFF,L6,0.087
168.1302,USER,EYE-TRACKING,OFF,total_TA,0.435
168.6977,USER,EYE-TRACKING,OFF,btn_pay,0.077
168.7868,USER,EYE-TRACKING,OFF,btn_pay,0.067
168.8863,USER,EYE-TRACKING,OFF,total_TA,0.089
169.0427,USER,EYE-TRACKING,OFF,btn_pay,0.141
169.0541,USER,EYE-TRACKING,OFF,L7,1.270
169.0867,USER,EYE-TRACKING,OFF,L5,1.349
169.1821,USER,EYE-TRACKING,OFF,L4,0.083
169.2149,USER,EYE-TRACKING,OFF,L5,0.020
169.4374,USER,EYE-TRACKING,OFF,L4,0.213
169.5728,USER,EYE-TRACKING,OFF,L2,0.122
170.1755,USER,EYE-TRACKING,OFF,L1,0.589
170.1977,USER,EYE-TRACKING,OFF,L4,0.012
171.3183,USER,EYE-TRACKING,OFF,total_TA,1.110
171.3305,USER,EYE-TRACKING,OFF,L6,2.264
171.574,USER,EYE-TRACKING,OFF,L3,0.222
171.5866,USER,EYE-TRACKING,OFF,L4,0.244
172.7171,USER,EYE-TRACKING,OFF,total_TA,1.087
173.1512,USER,EYE-TRACKING,OFF,L3,0.390
173.3397,USER,EYE-TRACKING,OFF,L4,0.589
173.5063,USER,EYE-TRACKING,OFF,L2,0.155
173.8156,USER,EYE-TRACKING,OFF,L3,0.300
173.9375,USER,EYE-TRACKING,OFF,L4,0.110
174.1257,USER,EYE-TRACKING,OFF,L5,1.386
174.2722,USER,EYE-TRACKING,OFF,L6,0.136
174.2943,USER,EYE-TRACKING,OFF,L5,0.010
174.8285,USER,EYE-TRACKING,OFF,L5,0.512
175.1615,USER,EYE-TRACKING,OFF,total_TA,0.310
175.1955,USER,EYE-TRACKING,OFF,total_TA,0.011
175.3475,USER,EYE-TRACKING,OFF,total_TA,0.131
175.3802,USER,EYE-TRACKING,OFF,L4,0.022
175.536,USER,EYE-TRACKING,OFF,L2,0.144
175.67,USER,EYE-TRACKING,OFF,L3,0.123
175.85,USER,EYE-TRACKING,OFF,L5,0.169
176.6613,USER,EYE-TRACKING,OFF,L1,0.800
176.7274,USER,EYE-TRACKING,OFF,L2,0.055
176.805,USER,EYE-TRACKING,OFF,L3,0.067
176.9249,USER,EYE-TRACKING,OFF,L3,0.097
177.091,USER,EYE-TRACKING,OFF,L4,0.157
177.2249,USER,EYE-TRACKING,OFF,L4,0.109
177.2927,USER,EYE-TRACKING,OFF,L3,0.054
177.3483,USER,EYE-TRACKING,OFF,L3,0.034
178.1384,USER,EYE-TRACKING,OFF,L3,0.768
178.2607,USER,EYE-TRACKING,OFF,L4,0.111
178.4282,USER,EYE-TRACKING,OFF,L5,0.156
178.5999,USER,EYE-TRACKING,OFF,L2,0.139
178.6335,USER,EYE-TRACKING,OFF,result_message,0.022
178.7323,USER,EYE-TRACKING,OFF,result_message,0.077
178.8106,USER,EYE-TRACKING,OFF,result_message,0.055
179.071,USER,EYE-TRACKING,OFF,L4,0.630
179.1367,USER,EYE-TRACKING,OFF,L3,0.053
179.2146,USER,EYE-TRACKING,OFF,L2,0.066
179.382,USER,EYE-TRACKING,OFF,L3,0.155
179.6376,USER,EYE-TRACKING,OFF,L3,0.233
179.6815,USER,EYE-TRACKING,OFF,L3,0.021
179.7483,USER,EYE-TRACKING,OFF,L4,0.044
179.8847,USER,EYE-TRACKING,OFF,L4,0.115
180.0222,USER,EYE-TRACKING,OFF,L5,1.572
180.0991,USER,EYE-TRACKING,OFF,L7,0.023
180.3672,USER,EYE-TRACKING,OFF,L6,6.062
180.4127,USER,EYE-TRACKING,OFF,L5,0.034
183.0239,USER,EYE-TRACKING,OFF,total_DC,0.022
183.1055,USER,EYE-TRACKING,OFF,total_DC,0.049
183.1366,USER,EYE-TRACKING,OFF,total_DC,0.010
183.1888,USER,EYE-TRACKING,OFF,btn_pay,0.031
183.2006,USER,EYE-TRACKING,OFF,total_TA,2.766
183.2863,USER,EYE-TRACKING,OFF,total_TA,0.064
183.4422,USER,EYE-TRACKING,OFF,total_TA,0.133
183.4981,USER,EYE-TRACKING,OFF,total_TA,0.033
184.7538,USER,EYE-TRACKING,OFF,btn_uncheck,0.042
184.7753,USER,EYE-TRACKING,OFF,total_TA,0.009
185.0321,USER,EYE-TRACKING,OFF,total_TA,0.189
185.054,USER,EYE-TRACKING,OFF,btn_uncheck,0.268
185.0876,USER,EYE-TRACKING,OFF,btn_uncheck,0.010
185.1228,USER,EYE-TRACKING,OFF,L6,0.022
185.6117,USER,EYE-TRACKING,OFF,L5,0.476
185.8941,USER,ACTION,TOUCH,Screen1:btn_uncheck(),btn_uncheck
186.2876,USER,EYE-TRACKING,OFF,btn_uncheck,0.665
186.8001,USER,EYE-TRACKING,OFF,total_TA,1.734
